-80.74, 35.26
-80.92, 35.33
-80.74, 35.34
-80.76, 35.3
-80.74, 35.17
-80.79, 35.17
-80.94, 35.21
-80.94, 35.26
-80.76, 35.29
-80.98, 35.21
-80.69, 35.23
-80.83, 35.22
-80.73, 35.08
-80.86, 35.21
-80.77, 35.09
-80.76, 35.27
-80.89, 35.33
-80.89, 35.29
-80.89, 35.11
-80.96, 35.19
-80.81, 35.12
-80.88, 35.29
-80.6, 35.21
-80.87, 35.2
-80.72, 35.09
-80.83, 35.32
-80.86, 35.03
-80.89, 35.09
-80.75, 35.27
-80.9, 35.06
-80.74, 35.18
-80.86, 35.33
-80.76, 35.16
-80.94, 35.33
-80.67, 35.25
-80.79, 35.24
-80.88, 35.22
-80.75, 35.2
-80.8, 35.06
-80.72, 35.2
-80.81, 35.15
-80.84, 35.18
-80.79, 35.21
-80.78, 35.2
-80.84, 35.24
-80.74, 35.15
-80.75, 35.22
-80.8, 35.32
-80.75, 35.28
-80.8, 35.34
-80.88, 35.34
-80.77, 35.13
-80.77, 35.32
-80.86, 35.29
-80.75, 35.23
-80.69, 35.21
-80.73, 35.35
-80.72, 35.37
-80.72, 35.23
-80.95, 35.19
-80.88, 35.39
-80.89, 35.17
-80.87, 35.09
-80.7, 35.26
-80.76, 35.05
-80.83, 35.31
-80.85, 35.11
-80.8, 35.27
-80.9, 35.16
-80.85, 35.12
-80.89, 35.19
-80.82, 35.51
-80.84, 35.26
-80.86, 35.37
-80.88, 35.14
-80.87, 35.26
-80.82, 35.21
-80.84, 35.28
-80.79, 35.22
-80.71, 35.27
-80.93, 35.18
-80.82, 35.34
-80.89, 35.12
-80.87, 35.04
-80.81, 35.27
-80.87, 35.19
-80.88, 35.05
-80.86, 35.24
-80.91, 35.24
-80.81, 35.14
-80.75, 35.18
-80.85, 35.29
-80.84, 35.05
-80.99, 35.09
-80.87, 35.12
-80.79, 35.35
-80.74, 35.24
-80.86, 35.27
-80.83, 35.3
-80.79, 35.07
-80.77, 35.22
-80.81, 35.2
-80.81, 35.29
-80.88, 35.28
-81, 35.25
-80.75, 35.11
-80.79, 35.31
-80.77, 35.38
-80.88, 35.27
-80.87, 35.18
-80.84, 35.1
-80.87, 35.06
-80.87, 35.33
-80.91, 35.26
-80.97, 35.24
-80.84, 35.35
-80.86, 35.51
-80.9, 35.36
-80.92, 35.37
-80.91, 35.19
-80.89, 35.34
-80.97, 35.36
-80.83, 35.29
-80.76, 35.25
-80.78, 35.34
-80.76, 35.2
-80.81, 35.16
-80.7, 35.15
-80.81, 35.17
-80.89, 35.21
-80.88, 35.19
-80.79, 35.14
-80.73, 35.34
-80.86, 35.28
-80.93, 35.1
-80.85, 35.16
-80.85, 35.35
-80.88, 35.09
-80.82, 35.09
-80.82, 35.06
-80.95, 35.12
-80.73, 35.13
-80.87, 35.15
-80.73, 35.09
-80.76, 35.35
-80.84, 35.3
-80.86, 35.35
-80.79, 35.06
-80.72, 35.19
-80.77, 35.35
-80.99, 35.21
-80.8, 35.33
-80.92, 35.18
-80.82, 35.03
-80.83, 35.2
-80.78, 35.08
-80.86, 35.26
-80.73, 35.2
-80.65, 35.21
-80.99, 35.32
-80.85, 35.19
-80.76, 35.24
-80.65, 35.25
-80.93, 35.22
-80.82, 35.27
-80.98, 35.22
-80.94, 35.17
-80.84, 35.17
-80.98, 35.34
-80.74, 35.14
-80.94, 35.25
-80.92, 35.15
-80.95, 35.24
-80.81, 35.33
-80.93, 35.31
-80.71, 35.15
-80.72, 35.26
-80.81, 35.19
-80.86, 35.18
-80.93, 35.2
-80.96, 35.24
-80.86, 35.12
-80.86, 35.1
-80.85, 35.21
-80.9, 35.22
-80.94, 35.15
-80.9, 35.28
-80.75, 35.14
-80.93, 35.21
-80.79, 35.19
-80.73, 35.3
-80.79, 35.27
-80.78, 35.32
-80.9, 35.26
-80.95, 35.22
-80.83, 35.27
-80.82, 35.08
-80.82, 35.18
-80.88, 35.32
-80.91, 35.17
-80.82, 35.36
-80.88, 35.16
-80.75, 35.25
-80.86, 35.08
-80.85, 35.33
-80.92, 35.31
-80.79, 35.29
-80.86, 35.34
-80.88, 35.06
-80.74, 35.05
-80.97, 35.37
-80.85, 35.32
-80.76, 35.34
-80.92, 35.08
-80.74, 35.29
-80.89, 35.14
-80.93, 35.23
-80.93, 35.24
-80.79, 35.25
-80.76, 35.26
-80.76, 35.06
-80.77, 35.07
-81.01, 35.34
-80.76, 35.1
-81.01, 35.24
-80.85, 35.14
-80.84, 35.29
-80.92, 35.24
-80.83, 35.06
-80.87, 35.1
-80.88, 35.17
-80.77, 35.39
-80.85, 35.03
-80.8, 35.15
-80.83, 35.33
-80.89, 35.37
-80.97, 35.27
-80.71, 35.14
-80.78, 35.29
-80.87, 35.34
-80.96, 35.22
-80.78, 35.17
-80.8, 35.17
-80.84, 35.13
-80.93, 35.16
-80.99, 35.45
-80.92, 35.26
-80.92, 35.34
-80.66, 35.27
-80.99, 35.22
-80.78, 35.22
-80.73, 35.31
-80.83, 35.05
-80.91, 35.12
-80.87, 35.14
-80.94, 35.2
-80.94, 35.18
-80.92, 35.25
-80.88, 35.12
-80.7, 35.06
-80.83, 35.14
-80.68, 35.21
-80.85, 35.13
-80.58, 35.27
-80.79, 35.13
-80.96, 35.16
-80.82, 35.13
-80.77, 35.26
-81.04, 35.09
-80.88, 35.1
-80.93, 35.3
-80.83, 35.09
-80.82, 35.17
-80.73, 35.32
-80.79, 35.04
-80.71, 35.17
-80.9, 35.33
-80.95, 35.13
-80.86, 35.25
-80.8, 35.12
-80.8, 35.11
-80.77, 35.04
-80.78, 35.3
-80.99, 35.15
-80.93, 35.25
-80.71, 35.24
-81.04, 35.07
-80.83, 35.26
-80.69, 35.16
-80.87, 35.29
-80.89, 35.05
-80.87, 35.32
-80.85, 35.07
-80.78, 35.07
-80.86, 35.14
-80.74, 35.35
-80.73, 35.27
-80.99, 35.3
-80.78, 35.15
-80.74, 35.32
-80.85, 35.51
-80.84, 35.03
-80.63, 35.22
-80.99, 35.23
-80.93, 35.11
-80.74, 35.13
-80.7, 35.31
-80.8, 35.45
-80.95, 35.16
-80.8, 35.36
-80.94, 35.27
-80.87, 35.17
-80.91, 35.51
-80.94, 35.28
-80.82, 35.3
-80.98, 35.23
-80.91, 35.3
-80.73, 35.12
-80.74, 35.31
-80.77, 35.51
-80.77, 35.25
-80.75, 35.31
-80.98, 35.31
-80.71, 35.23
-80.72, 35.24
-80.94, 35.35
-80.9, 35.3
-80.84, 35.06
-80.72, 35.28
-80.71, 35.3
-80.77, 35.06
-80.8, 35.04
-80.63, 35.2
-80.75, 35.33
-80.8, 35.23
-80.81, 35.28
-80.96, 35.45
-80.79, 35.05
-80.74, 35.37
-80.97, 35.29
-80.91, 35.33
-80.78, 35.35
-80.9, 35.44
-80.95, 35.23
-80.84, 35.14
-80.69, 35.27
-80.78, 35.13
-80.9, 35.32
-80.72, 35.31
-80.96, 35.21
-80.9, 35.18
-80.87, 35.25
-80.71, 35.37
-80.8, 35.5
-80.8, 35.05
-80.66, 35.2
-80.93, 35.06
-80.8, 35.13
-80.71, 35.26
-80.79, 35.32
-80.89, 35.3
-80.89, 35.27
-80.83, 35.34
-80.92, 35.2
-80.81, 35.08
-80.79, 35.26
-80.77, 35.14
-80.75, 35.16
-80.75, 35.05
-80.74, 35.25
-81, 35.23
-80.76, 35.19
-80.98, 35.24
-80.84, 35.04
-80.74, 35.09
-80.86, 35.2
-80.82, 35.29
-80.76, 35.08
-80.96, 35.31
-80.77, 35.08
-80.84, 35.07
-80.72, 35.25
-80.85, 35.46
-80.82, 35.28
-80.86, 35.04
-80.73, 35.04
-80.66, 35.26
-81, 35.22
-80.77, 35.29
-80.96, 35.08
-80.77, 35.34
-80.83, 35.19
-80.9, 35.07
-80.79, 35.33
-80.68, 35.34
-80.92, 35.22
-80.99, 35.27
-80.92, 35.12
-81.01, 35.19
-80.9, 35.08
-80.97, 35.07
-80.69, 35.32
-80.71, 35.16
-80.93, 35.15
-80.79, 35.12
-80.7, 35.29
-80.99, 35.11
-80.81, 35.06
-80.99, 35.12
-80.78, 35.09
-80.9, 35.27
-80.73, 35.06
-80.93, 35.38
-80.7, 35.25
-80.81, 35.04
-80.86, 35.4
-80.73, 35.24
-80.93, 35.26
-80.63, 35.24
-81.01, 35.26
-80.83, 35.1
-80.89, 35.35
-80.9, 35.15
-80.73, 35.26
-80.84, 35.02
-80.71, 35.12
-80.69, 35.19
-80.76, 35.12
-80.91, 35.21
-80.83, 35.39
-80.97, 35.31
-80.8, 35.14
-80.9, 35.03
-80.72, 35.18
-80.81, 35.36
-80.78, 35.06
-80.84, 35.38
-80.95, 35.25
-80.89, 35.47
-80.79, 35.48
-80.88, 35.36
-80.87, 35.13
-80.91, 35.09
-80.86, 35.19
-80.91, 35.28
-80.75, 35.36
-80.89, 35.04
-80.94, 35.13
-80.76, 35.33
-80.97, 35.15
-80.93, 35.12
-80.7, 35.22
-80.72, 35.03
-80.98, 35.19
-80.93, 35.49
-80.74, 35.28
-80.92, 35.28
-80.99, 35.19
-80.98, 35.26
-80.89, 35.44
-80.73, 35.29
-80.66, 35.34
-80.69, 35.05
-80.89, 35.06
-80.72, 35.35
-80.95, 35.32
-80.8, 35.46
-80.91, 35.27
-80.99, 35.26
-80.76, 35.04
-80.7, 35.24
-81.01, 35.31
-80.65, 35.09
-81.02, 35.22
-80.85, 35.1
-80.72, 35.38
-80.97, 35.19
-80.75, 35.04
-80.79, 35.03
-80.88, 35.11
-80.92, 35.27
-80.98, 35.18
-80.69, 35.22
-80.94, 35.31
-80.86, 35.38
-80.86, 35.13
-80.81, 35.07
-80.88, 35.44
-80.9, 35.43
-80.97, 35.2
-80.96, 35.13
-80.99, 35.31
-80.98, 35.12
-80.87, 35.07
-80.77, 35.36
-80.64, 35.29
-80.67, 35.23
-80.96, 35.26
-80.69, 35.31
-80.69, 35.25
-80.9, 35.05
-80.77, 35.1
-80.75, 35.09
-80.72, 35.34
-80.81, 35.32
-81, 35.14
-80.76, 35.09
-80.73, 35.05
-80.79, 35.09
-80.8, 35.37
-80.76, 35.36
-80.88, 35.2
-80.94, 35.3
-80.82, 35.37
-80.68, 35.25
-80.92, 35.11
-80.71, 35.22
-80.74, 35.51
-80.97, 35.28
-80.91, 35.23
-80.88, 35.13
-80.71, 35.09
-80.8, 35.08
-80.7, 35.3
-80.92, 35.46
-80.93, 35.34
-80.88, 35.46
-80.89, 35.1
-80.81, 35.03
-80.74, 35.3
-80.97, 35.04
-80.99, 35.28
-80.81, 35.35
-80.77, 35.12
-80.83, 35.5
-80.83, 35.37
-80.69, 35.24
-80.69, 35.3
-80.61, 35.12
-80.94, 35.39
-80.75, 35.08
-80.73, 35.36
-80.62, 35.17
-80.98, 35.15
-80.95, 35.2
-81.01, 35.33
-80.9, 35.1
-80.96, 35.27
-80.74, 35.12
-80.95, 35.28
-80.72, 35.17
-80.91, 35.14
-80.9, 35.13
-80.96, 35.3
-80.95, 35.14
-81.03, 35.23
-80.76, 35.46
-80.7, 35.27
-80.97, 35.11
-80.83, 35.38
-80.95, 35.21
-80.69, 35.18
-80.95, 35.09
-80.95, 35.29
-80.97, 35.21
-80.74, 35.06
-80.92, 35.17
-80.7, 35.16
-80.63, 35.29
-80.81, 35.05
-80.93, 35.07
-80.7, 35.21
-80.9, 35.12
-81.01, 35.27
-80.98, 35.09
-80.91, 35.35
-80.7, 35.34
-80.87, 35.16
-80.95, 35.42
-80.87, 35.3
-81, 35.11
-80.85, 35.06
-80.78, 35.11
-80.73, 35.38
-80.96, 35.33
-80.73, 35.33
-80.81, 35.1
-80.97, 35.09
-80.77, 35.05
-80.9, 35.02
-80.71, 35.32
-80.72, 35.36
-80.71, 35.25
-80.95, 35.11
-80.95, 35.18
-80.66, 35.21
-80.81, 35.4
-80.69, 35.14
-80.77, 35.31
-80.74, 35.36
-80.78, 35.27
-80.73, 35.11
-80.97, 35.35
-80.89, 35.36
-80.74, 35.38
-80.85, 35.04
-80.74, 35.43
-80.77, 35.47
-80.72, 35.14
-80.7, 35.14
-80.85, 35.36
-80.62, 35.06
-80.97, 35.3
-80.61, 35.15
-80.83, 35.08
-80.83, 35.07
-80.91, 35.16
-80.64, 35.1
-80.72, 35.13
-80.93, 35.13
-80.83, 35.28
-80.82, 35.14
-80.92, 35.36
-80.68, 35.32
-80.91, 35.04
-80.97, 35.14
-80.92, 35.29
-80.95, 35.1
-80.95, 35.33
-80.84, 35.46
-80.99, 35.16
-80.86, 35.05
-80.9, 35.38
-80.94, 35.14
-80.78, 35.02
-80.69, 35.34
-80.87, 35.37
-80.87, 35.4
-80.75, 35.13
-80.87, 35.35
-80.92, 35.06
-80.88, 35.43
-80.83, 35.36
-80.66, 35.1
-80.95, 35.31
-80.84, 35.44
-80.66, 35.09
-80.75, 35.06
-81, 35.31
-81, 35.27
-80.96, 35.1
-81, 35.13
-80.79, 35.11
-80.75, 35.37
-80.66, 35.23
-80.87, 35.02
-80.83, 35.35
-80.98, 35.37
-80.72, 35.4
-80.8, 35.49
-80.71, 35.34
-80.73, 35.15
-80.92, 35.3
-80.77, 35.03
-80.71, 35.29
-80.85, 35.05
-80.69, 35.44
-80.7, 35.23
-80.65, 35.18
-80.81, 35.37
-80.93, 35.33
-80.96, 35.15
-80.75, 35.03
-80.95, 35.35
-80.93, 35.29
-80.97, 35.22
-80.92, 35.32
-80.82, 35.05
-80.98, 35.14
-80.96, 35.18
-80.97, 35.33
-80.88, 35.08
-80.93, 35.35
-80.67, 35.12
-80.64, 35.03
-80.85, 35.02
-80.86, 35.06
-80.85, 35.39
-80.86, 35.39
-81, 35.24
-80.7, 35.2
-80.74, 35.11
-80.8, 35.39
-80.71, 35.13
-80.87, 35.46
-80.96, 35.28
-80.72, 35.32
-80.73, 35.39
-80.8, 35.1
-80.81, 35.09
-80.97, 35.18
-81.01, 35.23
-80.88, 35.38
-80.96, 35.14
-80.78, 35.39
-80.82, 35.39
-80.76, 35.51
-80.84, 35.5
-80.62, 35.16
-80.98, 35.3
-80.93, 35.03
-80.9, 35.45
-80.79, 35.08
-80.84, 35.37
-80.71, 35.33
-80.64, 35.18
-80.7, 35.32
-80.7, 35.17
-81.04, 35.29
-80.79, 35.36
-80.99, 35.14
-81.01, 35.11
-80.66, 35.22
-80.82, 35.46
-80.64, 35.24
-80.77, 35.43
-80.98, 35.25
-80.76, 35.03
-80.95, 35.17
-80.94, 35.29
-80.93, 35.19
-80.67, 35.24
-80.95, 35.3
-80.94, 35.19
-80.89, 35.15
-80.96, 35.11
-80.78, 35.36
-80.72, 35.11
-80.69, 35.35
-80.89, 35.51
-80.77, 35.45
-81.02, 35.19
-81, 35.32
-80.86, 35.5
-80.99, 35.34
-81.01, 35.22
-80.95, 35.34
-80.75, 35.38
-80.93, 35.14
-80.79, 35.42
-80.93, 35.36
-80.61, 35.27
-80.81, 35.46
-80.88, 35.51
-80.99, 35.07
-81.01, 35.09
-80.85, 35.37
-80.99, 35.25
-80.72, 35.33
-80.87, 35.03
-80.93, 35.27
-81.01, 35.21
-80.97, 35.08
-80.63, 35.3
-81.01, 35.15
-80.79, 35.39
-80.72, 35.04
-80.88, 35.5
-80.82, 35.04
-80.7, 35.04
-80.9, 35.29
-80.94, 35.34
-80.81, 35.13
-80.76, 35.02
-80.72, 35.12
-80.77, 35.33
-80.97, 35.16
-80.98, 35.33
-81.01, 35.32
-80.94, 35.32
-80.99, 35.06
-80.67, 35.1
-80.92, 35.07
-80.74, 35.07
-80.71, 35.2
-80.69, 35.2
-80.71, 35.06
-80.78, 35.03
-80.69, 35.13
-81, 35.34
-80.92, 35.14
-80.63, 35.03
-80.71, 35.1
-81, 35.07
-80.96, 35.35
-80.7, 35.18
-80.94, 35.07
-80.63, 35.09
-80.68, 35.05
-80.7, 35.19
-80.8, 35.35
-81.01, 35.17
-81, 35.15
-80.66, 35.17
-80.69, 35.29
-80.85, 35.43
-80.92, 35.04
-80.89, 35.02
-80.97, 35.26
-80.86, 35.36
-80.9, 35.37
-80.88, 35.37
-80.64, 35.23
-80.92, 35.5
-80.66, 35.08
-80.95, 35.38
-80.93, 35.28
-81, 35.21
-80.94, 35.11
-80.76, 35.38
-80.99, 35.04
-80.97, 35.06
-80.87, 35.11
-80.98, 35.2
-80.68, 35.26
-80.89, 35.39
-80.71, 35.31
-80.69, 35.1
-80.73, 35.47
-80.68, 35.31
-80.97, 35.25
-80.9, 35.39
-80.96, 35.09
-80.68, 35.24
-81.01, 35.13
-80.8, 35.38
-80.64, 35.34
-80.72, 35.43
-80.79, 35.38
-80.91, 35.38
-80.71, 35.19
-80.91, 35.13
-80.73, 35.03
-81.04, 35.26
-80.75, 35.5
-81.01, 35.08
-80.91, 35.31
-80.7, 35.11
-80.94, 35.37
-80.98, 35.16
-81.04, 35.41
-80.64, 35.37
-80.88, 35.04
-81.03, 35.06
-80.99, 35.18
-80.7, 35.09
-80.8, 35.43
-80.69, 35.26
-80.99, 35.1
-80.74, 35.39
-81.01, 35.28
-80.95, 35.03
-80.69, 35.28
-80.91, 35.18
-80.98, 35.29
-80.95, 35.36
-80.67, 35.34
-80.68, 35.22
-80.66, 35.3
-80.61, 35.3
-80.89, 35.38
-80.73, 35.41
-80.9, 35.35
-81, 35.16
-80.72, 35.06
-80.94, 35.08
-80.68, 35.14
-81, 35.37
-80.68, 35.18
-81.02, 35.15
-80.72, 35.51
-80.69, 35.12
-80.78, 35.04
-80.68, 35.23
-80.91, 35.1
-80.79, 35.45
-80.93, 35.39
-80.99, 35.17
-80.97, 35.17
-80.98, 35.11
-80.66, 35.24
-81, 35.18
-80.71, 35.28
-80.97, 35.13
-80.67, 35.28
-80.93, 35.08
-80.65, 35.11
-80.68, 35.28
-80.86, 35.45
-80.64, 35.2
-80.7, 35.33
-80.66, 35.35
-80.94, 35.12
-80.7, 35.12
-80.58, 35.21
-80.73, 35.5
-80.76, 35.5
-80.66, 35.07
-80.72, 35.29
-81, 35.26
-80.63, 35.19
-80.83, 35.03
-80.91, 35.36
-80.87, 35.28
-81.04, 35.22
-80.94, 35.04
-80.89, 35.03
-80.85, 35.38
-80.8, 35.03
-80.83, 35.04
-81, 35.12
-80.97, 35.45
-80.72, 35.1
-80.79, 35.51
-80.95, 35.06
-80.94, 35.05
-80.77, 35.44
-80.92, 35.13
-80.65, 35.2
-80.71, 35.18
-80.96, 35.38
-80.92, 35.47
-81.04, 35.13
-80.62, 35.21
-80.68, 35.12
-80.77, 35.41
-80.65, 35.29
-81.02, 35.24
-81.02, 35.14
-80.98, 35.1
-80.64, 35.33
-80.83, 35.46
-80.78, 35.38
-80.68, 35.46
-80.95, 35.08
-80.77, 35.37
-81.02, 35.31
-80.71, 35.08
-81.02, 35.18
-80.67, 35.31
-80.89, 35.46
-80.67, 35.09
-80.81, 35.45
-80.69, 35.15
-80.87, 35.08
-80.82, 35.38
-80.67, 35.16
-80.73, 35.37
-80.97, 35.34
-80.67, 35.07
-80.64, 35.35
-81.05, 35.16
-80.96, 35.32
-80.78, 35.46
-80.78, 35.49
-80.72, 35.45
-80.75, 35.46
-80.67, 35.03
-80.74, 35.08
-80.87, 35.45
-80.96, 35.49
-80.87, 35.38
-80.98, 35.05
-80.64, 35.17
-80.74, 35.04
-81, 35.3
-80.63, 35.12
-80.91, 35.29
-81.01, 35.14
-80.69, 35.36
-80.68, 35.11
-80.66, 35.32
-80.69, 35.04
-80.68, 35.19
-80.92, 35.38
-80.7, 35.35
-80.67, 35.33
-80.92, 35.51
-80.98, 35.27
-80.79, 35.49
-80.71, 35.38
-80.69, 35.17
-80.61, 35.21
-80.95, 35.05
-80.93, 35.51
-80.78, 35.45
-80.87, 35.36
-80.68, 35.15
-80.83, 35.02
-80.74, 35.46
-80.69, 35.11
-80.68, 35.16
-80.68, 35.17
-80.96, 35.12
-81, 35.17
-80.97, 35.02
-80.68, 35.03
-80.86, 35.42
-80.66, 35.19
-80.84, 35.51
-80.75, 35.39
-80.91, 35.11
-81, 35.28
-80.67, 35.14
-80.85, 35.5
-80.66, 35.06
-80.82, 35.02
-81, 35.29
-80.99, 35.13
-80.89, 35.08
-80.63, 35.18
-80.84, 35.39
-81.01, 35.2
-81, 35.08
-80.98, 35.13
-81, 35.46
-80.93, 35.04
-80.96, 35.34
-80.93, 35.37
-80.97, 35.1
-80.92, 35.35
-81.04, 35.31
-81.02, 35.35
-81.02, 35.23
-81, 35.2
-81, 35.51
-81, 35.09
-80.97, 35.12
-81.04, 35.14
-80.87, 35.5
-80.83, 35.51
-80.85, 35.49
-80.87, 35.51
-80.82, 35.5
-80.82, 35.45
-80.74, 35.48
-80.66, 35.31
-81.04, 35.12
-81.01, 35.18
-81.01, 35.16
-80.58, 35.06
-80.68, 35.3
-80.84, 35.41
-80.69, 35.06
-80.91, 35.03
-80.79, 35.37
-80.95, 35.07
-80.92, 35.03
-80.74, 35.45
-80.85, 35.42
-80.82, 35.48
-80.63, 35.17
-80.76, 35.39
-80.81, 35.42
-80.76, 35.41
-80.84, 35.45
-80.92, 35.02
-80.8, 35.47
-80.61, 35.18
-80.71, 35.39
-80.71, 35.4
-80.69, 35.38
-80.69, 35.03
-80.66, 35.25
-80.86, 35.43
-80.9, 35.42
-80.9, 35.41
-80.89, 35.45
-80.91, 35.45
-80.92, 35.43
-80.82, 35.43
-80.75, 35.41
-80.66, 35.15
-80.58, 35.22
-80.82, 35.41
-80.85, 35.41
-80.91, 35.42
-80.95, 35.04
-80.98, 35.41
-80.87, 35.42
-80.88, 35.41
-80.92, 35.41
-80.83, 35.42
-80.65, 35.34
-81, 35.41
-80.91, 35.39
-80.79, 35.43
-80.93, 35.44
-80.84, 35.43
-80.87, 35.43
-80.76, 35.45
-80.87, 35.39
-80.88, 35.47
-81.01, 35.12
-80.76, 35.4
-80.89, 35.5
-80.66, 35.13
-80.89, 35.42
-80.74, 35.5
-80.77, 35.42
-80.9, 35.4
-80.67, 35.04
-80.73, 35.45
-80.9, 35.46
-80.75, 35.45
-80.81, 35.41
